,Name,Season,Position,Rookie Season Fantasy Points,Ffpts_Gp,Team,Games_Played,Pass_Comp,Pass_Att,Pass_Yd,Pass_Td,Pass_Int,Rush_Att,Rush_Yd,Rush_Td,Rec_Target,Rec_Reception,Rec_Yd,Rec_Td,Fgm,Fga,Epm,Epa,Tackle,Assist,Sack,Pd,Int,Ff,Fr,Draft_Pick,Height_Combine,Weight_Combine,Wonderlic,Forty_Yard,Bench_Press,Vertical_Leap,Broad_Jump,Shuttle,Three_Cone,Pass Att_Sum,Pass Comp_Sum,Pass Conv_Sum,Pass Int_Sum,Pass Td_Sum,Pass Yard_Sum,Qb Hurry_Sum,Rec_Sum,Rec Td_Sum,Rec Yards_Sum,Rush Att_Sum,Rush Td_Sum,Rush Yard_Sum,Fumble_Sum,Fumble Lost_Sum,Kickoff Ret_Sum,Kickoff Ret Td_Sum,Kickoff Ret Yard_Sum,Kickoff Touchback_Sum,Punt Ret_Sum,Punt Ret Td_Sum,Punt Ret Yard_Sum,Off 2Xp Att_Sum,Off 2Xp Made_Sum,Points_Sum,Tackle Assist_Sum,Tackle For Loss_Sum,Tackle For Loss Yard_Sum,Tackle Solo_Sum,Pass Broken Up_Sum,Sack_Sum,Sack Yard_Sum,Int Ret_Sum,Int Ret Td_Sum,Int Ret Yard_Sum,Misc Ret_Sum,Misc Ret Td_Sum,Misc Ret Yard_Sum,Kick/Punt Blocked_Sum,Fumble Forced_Sum,Fum Ret_Sum,Fum Ret Td_Sum,Fum Ret Yard_Sum,Def 2Xp Att_Sum,Def 2Xp Made_Sum,Safety_Sum,Field Goal Att_Sum,Field Goal Made_Sum,Off Xp Kick Att_Sum,Off Xp Kick Made_Sum,Punt_Sum,Punt Yard_Sum,Kickoff_Sum,Kickoff Yard_Sum,Kickoff Onside_Sum,Kickoff Out-Of-Bounds_Sum,Pass Att_Mean,Pass Comp_Mean,Pass Conv_Mean,Pass Int_Mean,Pass Td_Mean,Pass Yard_Mean,Qb Hurry_Mean,Rec_Mean,Rec Td_Mean,Rec Yards_Mean,Rush Att_Mean,Rush Td_Mean,Rush Yard_Mean,Fumble_Mean,Fumble Lost_Mean,Kickoff Ret_Mean,Kickoff Ret Td_Mean,Kickoff Ret Yard_Mean,Kickoff Touchback_Mean,Punt Ret_Mean,Punt Ret Td_Mean,Punt Ret Yard_Mean,Off 2Xp Att_Mean,Off 2Xp Made_Mean,Points_Mean,Tackle Assist_Mean,Tackle For Loss_Mean,Tackle For Loss Yard_Mean,Tackle Solo_Mean,Pass Broken Up_Mean,Sack_Mean,Sack Yard_Mean,Int Ret_Mean,Int Ret Td_Mean,Int Ret Yard_Mean,Misc Ret_Mean,Misc Ret Td_Mean,Misc Ret Yard_Mean,Kick/Punt Blocked_Mean,Fumble Forced_Mean,Fum Ret_Mean,Fum Ret Td_Mean,Fum Ret Yard_Mean,Def 2Xp Att_Mean,Def 2Xp Made_Mean,Safety_Mean,Field Goal Att_Mean,Field Goal Made_Mean,Off Xp Kick Att_Mean,Off Xp Kick Made_Mean,Punt_Mean,Punt Yard_Mean,Kickoff_Mean,Kickoff Yard_Mean,Kickoff Onside_Mean,Kickoff Out-Of-Bounds_Mean,Class,College,Conference,Subn,Height_Ncaa,Weight_Ncaa,Home Country,Home State,Home Town,Last School
1709,Stevan Ridley,2011,Running Back,51.6,3.7,NE,14,,,,,,88,443,1,5,3,13,0,,,,,,,,,,,,73,71,225,,4.65,18,36,118,4.21,6.78,,,,,,,,11,,61,249,15,1147,2,2,,,,,,,,,,90,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846153846,,4.692307692,19.15384615,1.153846154,88.23076923,0.153846154,0.153846154,,,,,,,,,,6.923076923,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,louisianastate,Southeastern Conference,FBS,72,223,US,MS,Natchez,Trinity Episcopal HS
1710,Perry Riley,2010,Linebacker,7,0.9,WAS,8,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,103,73,239,,4.69,,35.5,119,4.25,6.97,,,,,,,2,,,,,,,,,,,,,,,,,,,57,4.5,13,40,5,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.153846154,,,,,,,,,,,,,,,,,,,4.384615385,0.346153846,1,3.076923077,0.384615385,,,0.076923077,,,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,louisianastate,Southeastern Conference,FBS,74,245,US,GA,Ellenwood,Stephenson HS
1711,Javon Ringer,2009,Running Back,4.8,0.8,TEN,6,,,,,,8,48,0,0,0,0,0,,,,,,,,,,,,173,69,205,,4.55,23,34,115,4.11,6.87,,,,,,,,28,,190,390,22,1637,4,3,11,,224,,,,,,,132,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.153846154,,14.61538462,30,1.692307692,125.9230769,0.307692308,0.230769231,0.846153846,,17.23076923,,,,,,,10.15384615,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,michiganstate,Big Ten Conference,FBS,69,202,US,OH,Dayton,Chaminade-Julienne
1712,Michael Rivera,2012,Linebacker,7.5,1.5,NE,5,,,,,,,,,,,,,,,,,6,3,0,0,0,0,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,43,8,29,50,4,2,18,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,3.583333333,0.666666667,2.416666667,4.166666667,0.333333333,0.166666667,1.5,,,,,,,,0.333333333,,,,,,,,,,,,,,,,,JR,kansas,Big 12 Conference,FBS,75,255,US,KS,Shawnee Mission,Shawnee Mission NW HS
1713,Mychal Rivera,2013,Tight End,64.7,4,OAK,16,,,,,,,,,60,38,407,4,,,,,,,,,,,,184,75,242,,4.81,17,31,112,4.43,7.17,,,,,,,,36,5,562,,,,,,2,,7,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.416666667,46.83333333,,,,,,0.166666667,,0.583333333,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,tennessee,Southeastern Conference,FBS,75,244,US,CA,Valencia,Birmingham HS/College of the Canyons
1714,Keith Rivers,2008,Linebacker,39.5,5.6,CIN,7,,,,,,,,,,,,,,,,,24,13,0,1,1,1,0,9,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,35,5,15,43,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.083333333,,,,,,,,,,,,,,,,,,,2.916666667,0.416666667,1.25,3.583333333,0.333333333,,,,,,,,,,0.083333333,,,,,,,,,,,,,,,,,SR,southerncalifornia,Pac-12 Conference,FBS,75,235,US,FL,Lake Mary,Lake Mary
1715,Nick Roach,2007,Linebacker,3,1,CHI,3,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,21,4,20,41,,2,17,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,2.625,0.5,2.5,5.125,,0.25,2.125,0.125,,1.75,,,,,,,,,,,,,,,,,,,,,,SR,northwestern,Big Ten Conference,FBS,,,,,,
1716,Andre Roberts,2010,Wide Receiver,42.7,2.8,ARI,15,,,,,,0,0,0,49,24,307,2,,,,,,,,,,,,88,71,195,,4.4,15,36,120,4.15,6.77,,,,,,,,10,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,citadel,Southern,FCS,,,,,,
1717,Craig Robertson,2012,Linebacker,98.5,6.2,CLE,16,,,,,,,,,,,,,,,,,62,31,1,3,2,0,2,,,,,,,,,,,,,,,,,,,,,1,,64,,,,,,,,,,,,,67,10,37,66,4,2,16,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083333333,,5.333333333,,,,,,,,,,,,,5.583333333,0.833333333,3.083333333,5.5,0.333333333,0.166666667,1.333333333,0.083333333,,,,,,,0.083333333,,,,,,,,,,,,,,,,,SR,northtexas,Conference USA,FBS,73,229,US,TX,Stafford,Stafford HS
1718,Travian Robertson,2012,Defensive Lineman,2,1,ATL,2,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,249,76,302,,5.12,30,26,102,,,,,,,,,4,,,,,,,,,,,,,,,,,,,24,8,24,25,,2.5,13,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0.307692308,,,,,,,,,,,,,,,,,,,1.846153846,0.615384615,1.846153846,1.923076923,,0.192307692,1,,,,,,,0.076923077,,,,,,,,,,,,,,,,,,SR,southcarolina,Southeastern Conference,FBS,76,303,US,NC,Laurinburg,Scotland County
1719,Nickell Robey,2013,Defensive Back,72.5,4.5,BUF,16,,,,,,,,,,,,,,,,,30,9,3,10,1,1,1,,67,169,,4.53,10,37.5,127,4.09,6.74,,,,,,,,,,,,,,2,,,,,,8,,76,,,6,16,0.5,1,36,4,,,1,1,38,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153846154,,,,,,0.615384615,,5.846153846,,,0.461538462,1.230769231,0.038461538,0.076923077,2.769230769,0.307692308,,,0.076923077,0.076923077,2.923076923,,,,0.076923077,0.076923077,,,,,,,,,,,,,,,,,JR,southerncalifornia,Pac-12 Conference,FBS,68,165,US,FL,Frostproof,Frostproof HS
1720,Adrien Robinson,2012,Tight End,0,0,NYG,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,12,3,183,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.3,18.3,,,,,,,,,,,,,,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,cincinnati,American Athletic Conference,FBS,76,267,US,IN,Indianapolis,Warren Central
1721,Aldrick Robinson,2012,Wide Receiver,43.1,4.8,WAS,9,,,,,,1,14,0,19,11,237,3,,,,,,,,,,,,178,70,184,,4.35,17,40,,4.09,6.65,,,,,,,,65,14,1301,,,,,,2,,30,,,,,,,84,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.642857143,1,92.92857143,,,,,,0.142857143,,2.142857143,,,,,,,6,,,,0.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,southernmethodist,American Athletic Conference,FBS,70,178,US,TX,Waxahachie,Waxahachie
1722,Deljuan Robinson,2008,Defensive Lineman,27,1.7,HOU,16,,,,,,,,,,,,,,,,,20,8,0,0,0,1,0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,12,12.5,45,22,,1.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,1.2,1.25,4.5,2.2,,0.15,0.8,,,,,,,,,,,,,,,,,,,,,,,,,SR,mississippistate,Southeastern Conference,FBS,,,,,,
1723,Denard Robinson,2013,Wide Receiver,6.6,0.6,JAC,12,,,,,,19,66,0,1,0,0,0,,,,,,,,,,,,135,71,199,,4.43,,36.5,123,4.22,7.09,167,89,,9,9,1319,,3,,31,177,7,1266,6,3,,,,,,,,,,42,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18181818,8.090909091,,0.818181818,0.818181818,119.9090909,,0.272727273,,2.818181818,16.09090909,0.636363636,115.0909091,0.545454545,0.272727273,,,,,,,,,,3.818181818,,,,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,michigan,Big Ten Conference,FBS,72,197,US,FL,Deerfield Beach,Deerfield Beach
1724,Gijon Robinson,2008,Tight End,16.6,1.1,IND,15,,,,,,,,,24,19,166,0,,,,,,,,,,,,,73,255,,4.71,21,33,116,4.43,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missouriwestern,,,,,,,,
1726,Joshua Robinson,2012,Defensive Back,66.5,4.8,MIN,14,,,,,,,,,,,,,,,,,52,3,0,3,2,0,0,66,70,199,,4.29,17,38.5,133,3.97,6.55,,,,,,,,,,,,,,3,2,4,,94,,7,,51,,,6,14,,,34,15,,,2,1,49,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.166666667,0.333333333,,7.833333333,,0.583333333,,4.25,,,0.5,1.166666667,,,2.833333333,1.25,,,0.166666667,0.083333333,4.083333333,,,,,0.083333333,,,,,,,,,,,,,,,,,JR,centralflorida,American Athletic Conference,FBS,70,192,US,FL,Sunrise,Plantation
1729,Keenan Robinson,2012,Linebacker,6,1.5,WAS,4,,,,,,,,,,,,,,,,,5,2,0,0,0,0,0,119,75,242,,4.72,27,35.5,120,,,,,,,,,4,,,,,,,,,,,,,,,,,,,46,8.5,26,52,7,1,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0.307692308,,,,,,,,,,,,,,,,,,,3.538461538,0.653846154,2,4,0.538461538,0.076923077,0.769230769,,,,,,,,0.153846154,,,,,,,,,,,,,,,,,SR,texas,Big 12 Conference,FBS,75,240,US,TX,Plano,Plano East
1730,Kevin Robinson,2008,Wide Receiver,0,0,KC,8,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,182,73,202,,4.69,,27.5,115,4.77,7.31,,,,,,,,55,5,640,16,,39,1,1,43,3,1260,,20,1,378,,,54,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583333333,0.416666667,53.33333333,1.333333333,,3.25,0.083333333,0.083333333,3.583333333,0.25,105,,1.666666667,0.083333333,31.5,,,4.5,,,,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,utahstate,Mountain West Conference,FBS,72,199,US,CA,Fresno,Hoover HS
1732,Laurent Robinson,2007,Wide Receiver,49.7,3.3,ATL,15,,,,,,0,0,0,68,37,437,1,,,,,,,,,,,,75,74,199,,4.38,19,39,127,4.28,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,illinoisstate,,,,,,,,
1733,Michael Robinson,2006,Running Back,28.3,1.8,SF,16,,,,,,38,116,2,12,9,47,0,,,,,,,,,,,,100,,,,,,,,,,311,162,,10,17,2350,,,,,163,11,806,13,8,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91666667,13.5,,0.833333333,1.416666667,195.8333333,,,,,13.58333333,0.916666667,67.16666667,1.083333333,0.666666667,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,pennstate,Big Ten Conference,FBS,,,,,,
1735,Patrick Robinson,2010,Defensive Back,30,2.7,NO,11,,,,,,,,,,,,,,,,,27,2,0,2,0,0,0,32,71,190,,4.46,15,39,122,,6.78,,,,,,,,,,,,,,,,11,,218,,,,,,,,16,3,7,36,11,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916666667,,18.16666667,,,,,,,,1.333333333,0.25,0.583333333,3,0.916666667,,,,,,,,,,0.166666667,,,,,,,,,,,,,,,,,SR,floridastate,Atlantic Coast Conference,FBS,71,194,US,FL,Miami,Gulliver Prep
1736,Ramzee Robinson,2008,Defensive Back,25,1.9,DET,13,,,,,,,,,,,,,,,,,20,4,0,1,0,0,1,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0.5,2,32,7,,,2,1,36,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461538462,1.076923077,0.038461538,0.153846154,2.461538462,0.538461538,,,0.153846154,0.076923077,2.769230769,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,alabama,Southeastern Conference,FBS,,,,,,
1737,Ryne Robinson,2007,Wide Receiver,3.5,0.2,CAR,16,,,,,,0,0,0,8,4,35,0,,,,,,,,,,,,118,69,179,,4.47,,35,123,4.21,6.71,3,2,,,,69,,91,8,1178,3,,11,4,3,,,,,18,1,175,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.166666667,,,,5.75,,7.583333333,0.666666667,98.16666667,0.25,,0.916666667,0.333333333,0.25,,,,,1.5,0.083333333,14.58333333,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,miami,Mid-American Conference,FBS,,,,,,
1738,Brian Robiskie,2009,Wide Receiver,10.6,1,CLE,11,,,,,,0,0,0,21,7,106,0,,,,,,,,,,,,36,75,209,,4.46,,37.5,,4.19,6.72,,,,,,,,42,8,535,,,,,,1,,11,,4,,17,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.230769231,0.615384615,41.15384615,,,,,,0.076923077,,0.846153846,,0.307692308,,1.307692308,,,3.692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,ohiostate,Big Ten Conference,FBS,75,199,US,OH,Cleveland,Chagrin Falls
1739,Brian Robison,2007,Defensive Lineman,45.5,2.8,MIN,16,,,,,,,,,,,,,,,,,20,5,5,0,0,1,0,102,75,259,,4.67,27,40.5,121,4.26,6.89,,,,,,,7,,,,,,,,,,,,,,,,,,,4,7.5,52,15,3,5,45,,,,1,,10,1,,,,,,,,,,,,,,,,,,,,,,,,0.777777778,,,,,,,,,,,,,,,,,,,0.444444444,0.833333333,5.777777778,1.666666667,0.333333333,0.555555556,5,,,,0.111111111,,1.111111111,0.111111111,,,,,,,,,,,,,,,,,,SR,texas,Big 12 Conference,FBS,,,,,,
1740,Jacquizz Rodgers,2011,Running Back,51.3,3.2,ATL,16,,,,,,57,205,1,27,21,188,1,,,,,,,,,,,,145,66,196,,4.59,,33,113,4.26,7.31,1,1,,,1,11,,43,3,284,257,14,1187,,,,,,,,,,,,102,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083333333,0.083333333,,,0.083333333,0.916666667,,3.583333333,0.25,23.66666667,21.41666667,1.166666667,98.91666667,,,,,,,,,,,,8.5,,,,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,oregonstate,Pac-12 Conference,FBS,67,191,US,TX,Richmond,Lamar Consolidated
1741,Dominique Rodgerscromartie,2008,Defensive Back,85,5.3,ARI,16,,,,,,,,,,,,,,,,,38,4,0,19,4,0,0,16,74,184,,4.29,17,38.5,131,4.17,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tennesseestate,,,,,,,,
1742,Evan Rodriguez,2012,Running Back,2.1,0.3,CHI,7,,,,,,0,0,0,8,4,21,0,,,,,,,,,,,,111,74,239,,4.53,18,36,119,4.28,6.94,,,,,,,,35,2,479,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.916666667,0.166666667,39.91666667,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,temple,American Athletic Conference,FBS,75,250,US,NJ,North Bergen,North Bergen
1744,Darick Rogers,2013,Wide Receiver,31.2,7.8,IND,4,,,,,,1,0,0,23,14,192,2,,,,,,,,,,,,,75,217,,4.52,10,39.5,132,4.06,6.71,,,,,,,,3,1,38,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,38,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,tennesseetech,OVC,FCS,,,,,,
1746,Justin Rogers,2007,Linebacker,15.5,1,DAL,16,,,,,,,,,,,,,,,,,13,5,0,0,0,0,0,180,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,18,15,95,41,1,9.5,85,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0.181818182,,,,,,,,,,,,,,,,,,,1.636363636,1.363636364,8.636363636,3.727272727,0.090909091,0.863636364,7.727272727,,,,,,,,0.181818182,,,,,,,,,,,,,,,,,SR,southernmethodist,American Athletic Conference,FBS,,,,,,
1747,Brian Rolle,2011,Linebacker,64.5,4,PHI,16,,,,,,,,,,,,,,,,,40,11,1,4,0,1,1,193,70,229,,4.53,28,33,115,4.26,6.89,,,,,,,1,,,,,,,,,,,,,,,,,,6,41,11.5,45,35,4,2.5,20,2,1,30,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,0.076923077,,,,,,,,,,,,,,,,,,0.461538462,3.153846154,0.884615385,3.461538462,2.692307692,0.307692308,0.192307692,1.538461538,0.153846154,0.076923077,2.307692308,,,,0.076923077,0.076923077,,,,,,,,,,,,,,,,,SR,ohiostate,Big Ten Conference,FBS,71,218,US,FL,Immokalee,Immokalee
1748,Naaman Roosevelt,2010,Wide Receiver,14.2,2.4,BUF,6,,,,,,1,3,0,17,9,139,0,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,34,,70,9,954,,,,,,6,,135,,5,,30,,,54,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,0.1,3.4,,7,0.9,95.4,,,,,,0.6,,13.5,,0.5,,3,,,5.4,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,buffalo,Mid-American Conference,FBS,72,191,US,NY,Buffalo,St. Joseph's Collegiate
1749,Dante Rosario,2007,Tight End,22.8,1.4,CAR,16,,,,,,,,,7,6,108,2,,,,,,,,,,,,155,75,244,,4.78,20,36,115,4.47,6.96,,,,,,,,42,1,426,,,,1,1,1,,13,,,,,,,6,4,,,6,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3.230769231,0.076923077,32.76923077,,,,0.076923077,0.076923077,0.076923077,,1,,,,,,,0.461538462,0.307692308,,,0.461538462,,,,,,,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,oregon,Pac-12 Conference,FBS,,,,,,
1750,Aaron Ross,2007,Defensive Back,74.5,5,NYG,15,,,,,,,,,,,,,,,,,35,7,1.5,9,3,0,0,20,73,193,,4.44,17,34,118,4.15,6.72,,,,,,,,,,,,,,2,2,1,,27,,23,1,240,,,12,10,2,14,47,16,1,10,6,,7,,,,,3,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153846154,0.153846154,0.076923077,,2.076923077,,1.769230769,0.076923077,18.46153846,,,0.923076923,0.769230769,0.153846154,1.076923077,3.615384615,1.230769231,0.076923077,0.769230769,0.461538462,,0.538461538,,,,,0.230769231,0.153846154,0.076923077,0.615384615,,,,,,,,,,,,,,SR,texas,Big 12 Conference,FBS,,,,,,
1751,Derrick Ross,2006,Running Back,0.8,0.1,KC,6,,,,,,3,8,0,0,0,0,0,,,,,,,,,,,,,71,226,,4.56,20,35,112,4.37,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tarletonstate,,,,,,,,
1752,Aaron Rouse,2007,Defensive Back,37.5,3.4,GB,11,,,,,,,,,,,,,,,,,22,3,0,4,2,0,0,89,76,223,,4.58,16,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,4,24,2,,,1,,28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538461538,0.153846154,0.307692308,1.846153846,0.153846154,,,0.076923077,,2.153846154,,,,,0.076923077,,,,,,,,,,,,,,,,,SR,virginiatech,Atlantic Coast Conference,FBS,,,,,,
1753,Jeff Rowe,2007,Quarterback,0,0,CIN,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,151,77,226,21,4.91,,29.5,114,4.15,6.72,266,172,,8,17,1907,,,,,93,4,208,3,2,,,,,,,,2,,24,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16666667,14.33333333,,0.666666667,1.416666667,158.9166667,,,,,7.75,0.333333333,17.33333333,0.25,0.166666667,,,,,,,,0.166666667,,2,,,,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,nevada,Mountain West Conference,FBS,,,,,,
1754,Eddie Royal,2008,Wide Receiver,138.9,9.3,DEN,15,,,,,,11,109,0,129,91,980,5,,,,,,,,,,,,42,70,184,,4.39,24,36,124,4.34,7.07,2,,,1,,,,33,4,496,8,,112,2,1,14,,316,,31,2,455,,,36,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153846154,,,0.076923077,,,,2.538461538,0.307692308,38.15384615,0.615384615,,8.615384615,0.153846154,0.076923077,1.076923077,,24.30769231,,2.384615385,0.153846154,35,,,2.769230769,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,virginiatech,Atlantic Coast Conference,FBS,70,180,US,VA,Herndon,Westfield
1755,Evan Royster,2011,Running Back,40.4,6.7,WAS,6,,,,,,56,328,0,14,10,76,0,,,,,,,,,,,,177,73,212,,4.65,20,34,113,4.18,7.07,,,,,,,,25,1,202,208,6,1014,3,2,,,,,,,,,,42,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.923076923,0.076923077,15.53846154,16,0.461538462,78,0.230769231,0.153846154,,,,,,,,,,3.230769231,,,,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,pennstate,Big Ten Conference,FBS,73,228,US,VA,Fairfax,Westfield
1756,Ahtyba Rubin,2008,Defensive Lineman,11,0.9,CLE,12,,,,,,,,,,,,,,,,,7,4,0,0,0,0,1,190,75,315,,5.2,35,28,106,5,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,17,24,1,1.5,12,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.333333333,1.416666667,2,0.083333333,0.125,1,,,,,,,,0.083333333,,,,,,,,,,,,,,,,,SR,iowastate,Big 12 Conference,FBS,75,326,US,FL,Pensacola,Trinity Valley CC [Texas]/Escambia
1757,Christopher Rucker,2011,Defensive Back,34.5,2.3,IND,15,,,,,,,,,,,,,,,,,25,11,0,2,0,0,1,188,73,195,,4.55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,michiganstate,,,,,,,,
1758,Frostee Rucker,2007,Defensive Lineman,11.5,2.3,CIN,5,,,,,,,,,,,,,,,,,6,1,0,0,0,1,1,91,75,267,,4.88,,29.5,110,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,21,13,58,37,1,6.5,45,1,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0.166666667,,,,,,,0.083333333,,,,,,,,,,,,1.75,1.083333333,4.833333333,3.083333333,0.083333333,0.541666667,3.75,0.083333333,,0.166666667,,,,,0.166666667,,,,,,,,,,,,,,,,,SR,southerncalifornia,Pac-12 Conference,FBS,,,,,,
